55077,27
11704,36
11763,36
95630,6
48346,26
76273,48
76541,48
68137,31
28105,37
56301,27
75773,48
48161,26
97470,41
62236,17
76502,48
73110,40
46322,18
74012,40
70058,22
77450,48
98057,53
70062,22
29407,45
38821,28
56156,27
92843,6
36117,1
77706,48
8750,34
4106,23
80910,8
34689,12
32256,12
30907,13
97301,41
43062,39
21629,24
22030,51
84041,49
87401,35
73703,40
55344,27
75006,48
7512,34
75501,48
52402,19
40299,21
46032,18
